run_id,environment,initial_state,backend,seed,episode,goal_id,goal_name,success,steps,total_reward
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,27,0,wZ0,True,7,9.94
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,28,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,29,0,wZ0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,30,1,wX0,True,9,9.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,31,5,wZ0_wX0_wY0,False,15,1.8699999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,32,3,wZ0_wX0,True,8,10.94
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,33,5,wZ0_wX0_wY0,True,13,11.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,34,2,wY0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,35,5,wZ0_wX0_wY0,False,15,0.8599999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,36,1,wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,37,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,38,3,wZ0_wX0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,39,1,wX0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,40,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,41,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,42,0,wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,43,3,wZ0_wX0,True,4,10.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,44,5,wZ0_wX0_wY0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,45,0,wZ0,True,12,9.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,46,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,47,2,wY0,True,12,9.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,48,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,49,5,wZ0_wX0_wY0,True,14,11.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,50,2,wY0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,51,5,wZ0_wX0_wY0,True,8,11.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,52,3,wZ0_wX0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,53,2,wY0,True,9,9.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,54,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,55,5,wZ0_wX0_wY0,True,11,11.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,56,5,wZ0_wX0_wY0,True,6,11.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,57,1,wX0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,58,0,wZ0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,59,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,60,2,wY0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,61,1,wX0,True,6,9.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,62,3,wZ0_wX0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,63,3,wZ0_wX0,True,8,10.94
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,64,0,wZ0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,65,4,wX0_wZ0,True,9,10.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,66,3,wZ0_wX0,True,7,10.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,67,4,wX0_wZ0,False,15,0.8599999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,68,2,wY0,True,9,9.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,69,2,wY0,True,9,9.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,70,4,wX0_wZ0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,71,2,wY0,True,8,9.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,72,1,wX0,True,8,9.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,73,1,wX0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,74,3,wZ0_wX0,True,8,10.94
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,75,0,wZ0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,76,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,77,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,78,3,wZ0_wX0,True,3,10.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,79,5,wZ0_wX0_wY0,True,15,11.879999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,80,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,81,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,82,4,wX0_wZ0,True,4,10.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,83,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,84,3,wZ0_wX0,True,12,10.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,85,2,wY0,True,5,9.96
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,86,1,wX0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,87,1,wX0,True,7,9.94
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,88,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,89,0,wZ0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,90,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,91,3,wZ0_wX0,True,10,10.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,92,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,93,3,wZ0_wX0,True,9,10.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,94,1,wX0,True,9,9.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,95,5,wZ0_wX0_wY0,True,9,11.94
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,96,3,wZ0_wX0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,97,1,wX0,True,9,9.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,98,5,wZ0_wX0_wY0,True,12,11.91
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,99,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,100,5,wZ0_wX0_wY0,True,12,11.91
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,101,0,wZ0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,102,1,wX0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,103,3,wZ0_wX0,True,15,10.87
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,104,5,wZ0_wX0_wY0,True,14,11.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,105,3,wZ0_wX0,True,12,10.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,106,3,wZ0_wX0,True,11,10.91
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,107,5,wZ0_wX0_wY0,True,4,11.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,108,3,wZ0_wX0,True,3,10.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,109,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,110,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,111,5,wZ0_wX0_wY0,True,12,11.91
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,112,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,113,0,wZ0,True,11,9.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,114,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,115,4,wX0_wZ0,False,15,0.8599999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,116,5,wZ0_wX0_wY0,False,15,0.8599999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,117,4,wX0_wZ0,True,15,10.87
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,118,2,wY0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,119,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,120,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,121,5,wZ0_wX0_wY0,True,7,11.96
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,122,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,123,5,wZ0_wX0_wY0,True,10,11.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,124,3,wZ0_wX0,False,15,0.8599999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,125,5,wZ0_wX0_wY0,True,5,11.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,126,3,wZ0_wX0,True,11,10.91
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,127,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,128,5,wZ0_wX0_wY0,False,15,1.8699999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,129,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,130,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,131,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,132,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,133,0,wZ0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,134,0,wZ0,True,5,9.96
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,135,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,136,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,137,0,wZ0,True,7,9.94
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,138,5,wZ0_wX0_wY0,False,15,0.8599999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,139,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,140,3,wZ0_wX0,True,2,11.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,141,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,142,1,wX0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,143,2,wY0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,144,0,wZ0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,145,0,wZ0,True,11,9.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,146,2,wY0,True,6,9.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,147,4,wX0_wZ0,True,14,10.88
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,148,5,wZ0_wX0_wY0,True,10,11.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,149,1,wX0,True,12,9.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,150,1,wX0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,151,4,wX0_wZ0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,152,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,153,0,wZ0,True,11,9.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,154,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,155,1,wX0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,156,3,wZ0_wX0,True,4,10.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,157,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,158,1,wX0,True,8,9.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,159,0,wZ0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,160,3,wZ0_wX0,True,13,10.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,161,4,wX0_wZ0,True,10,10.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,162,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,163,5,wZ0_wX0_wY0,True,3,12.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,164,4,wX0_wZ0,True,5,10.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,165,2,wY0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,166,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,167,3,wZ0_wX0,True,13,10.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,168,4,wX0_wZ0,True,15,10.87
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,169,4,wX0_wZ0,False,15,0.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,170,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,171,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,172,2,wY0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,173,4,wX0_wZ0,True,9,10.93
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,174,4,wX0_wZ0,True,12,10.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,175,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,176,2,wY0,True,3,9.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,177,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,178,1,wX0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,179,5,wZ0_wX0_wY0,True,6,11.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,180,5,wZ0_wX0_wY0,True,8,11.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,181,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,182,5,wZ0_wX0_wY0,False,15,1.8699999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,183,4,wX0_wZ0,True,13,10.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,184,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,185,3,wZ0_wX0,True,3,10.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,186,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,187,2,wY0,True,6,9.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,188,3,wZ0_wX0,True,11,10.91
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,189,5,wZ0_wX0_wY0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,190,2,wY0,True,15,9.86
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,191,5,wZ0_wX0_wY0,False,15,1.8699999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,192,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,193,1,wX0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,194,2,wY0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,195,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,196,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,197,0,wZ0,True,13,9.88
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,198,3,wZ0_wX0,True,6,10.96
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,199,5,wZ0_wX0_wY0,True,14,11.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,200,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,201,0,wZ0,True,9,9.92
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,202,3,wZ0_wX0,True,15,10.87
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,203,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,204,3,wZ0_wX0,True,6,10.96
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,205,5,wZ0_wX0_wY0,True,3,12.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,206,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,207,0,wZ0,True,4,9.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,208,0,wZ0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,209,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,210,5,wZ0_wX0_wY0,True,14,11.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,211,1,wX0,True,11,9.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,212,3,wZ0_wX0,True,11,10.91
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,213,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,214,3,wZ0_wX0,True,5,10.97
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,215,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,216,5,wZ0_wX0_wY0,True,3,12.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,217,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,218,3,wZ0_wX0,True,4,10.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,219,5,wZ0_wX0_wY0,False,15,0.8599999999999999
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,220,0,wZ0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,221,3,wZ0_wX0,True,15,10.87
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,222,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,223,1,wX0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,224,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,225,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,226,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,227,5,wZ0_wX0_wY0,True,8,11.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,228,5,wZ0_wX0_wY0,True,13,11.9
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,229,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,230,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,231,1,wX0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,232,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,233,3,wZ0_wX0,True,4,10.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,234,2,wY0,True,1,10.0
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,235,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,236,5,wZ0_wX0_wY0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,237,5,wZ0_wX0_wY0,True,5,11.98
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,238,1,wX0,True,2,9.99
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,239,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,240,2,wY0,True,6,9.95
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,241,4,wX0_wZ0,True,13,10.89
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,242,3,wZ0_wX0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,243,4,wX0_wZ0,False,15,-0.15
qubit-unsharp__mixed__multi-gru__seed1,qubit-unsharp,mixed,multi-gru,1,244,0,wZ0,True,2,9.99
